"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 30, 2019","116,900.0","115,000.0","117,200.0","115,000.0","646.07K","1.65%"
"Aug 29, 2019","115,000.0","113,800.0","115,000.0","113,100.0","339.46K","1.05%"
"Aug 28, 2019","113,800.0","114,000.0","114,000.0","112,300.0","598.14K","-0.18%"
"Aug 27, 2019","114,000.0","117,300.0","117,500.0","111,500.0","1.89M","-2.06%"
"Aug 26, 2019","116,400.0","115,200.0","117,900.0","115,200.0","1.04M","-0.09%"
"Aug 23, 2019","116,500.0","117,500.0","118,000.0","115,000.0","1.03M","-0.85%"
"Aug 22, 2019","117,500.0","120,500.0","120,500.0","117,500.0","1.04M","-2.33%"
"Aug 21, 2019","120,300.0","120,000.0","121,900.0","119,300.0","817.58K","0.25%"
"Aug 20, 2019","120,000.0","118,200.0","120,000.0","118,000.0","539.45K","1.78%"
"Aug 19, 2019","117,900.0","117,800.0","118,800.0","115,300.0","1.15M","0.51%"
"Aug 16, 2019","117,300.0","120,800.0","122,400.0","117,300.0","1.47M","-2.25%"
"Aug 15, 2019","120,000.0","117,800.0","120,000.0","116,800.0","926.68K","0.93%"
"Aug 14, 2019","118,900.0","118,600.0","119,500.0","118,200.0","726.65K","0.93%"
"Aug 13, 2019","117,800.0","116,500.0","118,400.0","115,000.0","911.77K","0.68%"
"Aug 12, 2019","117,000.0","115,900.0","118,000.0","114,600.0","714.33K","0.95%"
"Aug 09, 2019","115,900.0","113,400.0","115,900.0","112,900.0","673.57K","2.57%"
"Aug 08, 2019","113,000.0","114,500.0","115,000.0","112,700.0","862.84K","-0.88%"
"Aug 07, 2019","114,000.0","110,000.0","114,200.0","110,000.0","1.28M","3.64%"
"Aug 06, 2019","110,000.0","106,900.0","110,800.0","106,900.0","990.63K","0.46%"
"Aug 05, 2019","109,500.0","108,000.0","111,400.0","107,700.0","1.31M","1.39%"
"Aug 02, 2019","108,000.0","107,500.0","108,500.0","107,000.0","799.72K","-0.46%"
"Aug 01, 2019","108,500.0","106,300.0","108,500.0","105,600.0","875.76K","1.59%"
"Jul 31, 2019","106,800.0","103,200.0","107,000.0","103,200.0","684.05K","2.99%"
"Jul 30, 2019","103,700.0","105,500.0","107,000.0","103,700.0","1.01M","-2.17%"
"Jul 29, 2019","106,000.0","107,200.0","107,200.0","103,900.0","1.92M","-0.66%"
"Jul 26, 2019","106,700.0","108,000.0","108,500.0","105,800.0","1.17M","-1.11%"
"Jul 25, 2019","107,900.0","107,400.0","108,500.0","106,500.0","918.26K","0.47%"
"Jul 24, 2019","107,400.0","109,000.0","109,700.0","107,400.0","778.01K","-1.38%"
"Jul 23, 2019","108,900.0","106,500.0","108,900.0","106,300.0","897.67K","2.25%"
"Jul 22, 2019","106,500.0","106,000.0","107,500.0","105,200.0","859.84K","0.57%"
"Jul 19, 2019","105,900.0","104,500.0","106,000.0","104,000.0","1.10M","1.92%"
"Jul 18, 2019","103,900.0","101,500.0","103,900.0","100,900.0","1.11M","2.26%"
"Jul 17, 2019","101,600.0","102,200.0","102,600.0","101,500.0","598.59K","-0.59%"
"Jul 16, 2019","102,200.0","101,200.0","102,700.0","101,000.0","716.65K","0.99%"
"Jul 15, 2019","101,200.0","98,800.0","102,000.0","98,100.0","1.56M","3.16%"
"Jul 12, 2019","98,100.0","98,000.0","99,200.0","97,100.0","708.12K","0.10%"
"Jul 11, 2019","98,000.0","98,500.0","99,300.0","98,000.0","703.06K","-0.41%"
"Jul 10, 2019","98,400.0","97,300.0","99,500.0","97,300.0","1.05M","1.44%"
"Jul 09, 2019","97,000.0","94,600.0","97,000.0","93,900.0","962.97K","2.86%"
"Jul 08, 2019","94,300.0","95,000.0","95,300.0","94,100.0","716.58K","-1.15%"
"Jul 05, 2019","95,400.0","95,200.0","95,700.0","94,900.0","618.98K","-0.10%"
"Jul 04, 2019","95,500.0","96,000.0","96,600.0","95,400.0","648.43K","-0.10%"
"Jul 03, 2019","95,600.0","95,100.0","96,000.0","95,000.0","855.88K","0.10%"
"Jul 02, 2019","95,500.0","94,900.0","95,800.0","94,400.0","1.13M","0.84%"
"Jul 01, 2019","94,700.0","93,500.0","94,800.0","93,300.0","938.14K","2.05%"
"Jun 28, 2019","92,800.0","91,200.0","92,800.0","90,800.0","714.92K","1.98%"
"Jun 27, 2019","91,000.0","92,100.0","92,800.0","90,800.0","761.17K","-1.94%"
"Jun 26, 2019","92,800.0","91,800.0","93,300.0","91,200.0","761.46K","1.09%"
"Jun 25, 2019","91,800.0","91,400.0","91,800.0","90,600.0","489.06K","0.44%"
"Jun 24, 2019","91,400.0","91,900.0","92,500.0","90,700.0","774.06K","0.44%"
"Jun 21, 2019","91,000.0","90,800.0","91,900.0","90,800.0","516.88K","0.33%"
"Jun 20, 2019","90,700.0","89,000.0","91,600.0","88,800.0","1.15M","2.37%"
"Jun 19, 2019","88,600.0","89,000.0","89,500.0","88,400.0","378.51K","0.34%"
"Jun 18, 2019","88,300.0","87,900.0","88,400.0","87,700.0","409.82K","0.57%"
"Jun 17, 2019","87,800.0","89,000.0","89,200.0","87,500.0","767.01K","-1.46%"
"Jun 14, 2019","89,100.0","89,800.0","89,800.0","88,900.0","645.93K","-0.34%"
"Jun 13, 2019","89,400.0","90,800.0","90,800.0","89,200.0","762.86K","-1.43%"
"Jun 12, 2019","90,700.0","90,000.0","91,000.0","89,500.0","948.66K","1.23%"
"Jun 11, 2019","89,600.0","89,000.0","90,500.0","88,900.0","1.05M","1.13%"
"Jun 10, 2019","88,600.0","88,400.0","89,500.0","88,300.0","726.01K","0.34%"
"Jun 07, 2019","88,300.0","86,700.0","88,300.0","86,700.0","656.21K","2.08%"
"Jun 06, 2019","86,500.0","87,000.0","87,000.0","86,000.0","383.43K","-0.12%"
"Jun 05, 2019","86,600.0","86,600.0","87,300.0","86,500.0","290.69K","0.70%"
"Jun 04, 2019","86,000.0","85,400.0","86,000.0","84,600.0","224.08K","1.18%"
"Jun 03, 2019","85,000.0","86,000.0","86,000.0","84,100.0","549.54K","-1.28%"
"May 31, 2019","86,100.0","87,600.0","87,700.0","86,000.0","626.57K","-1.71%"
"May 30, 2019","87,600.0","87,500.0","88,000.0","87,100.0","394.32K","0.11%"
"May 29, 2019","87,500.0","88,200.0","88,500.0","87,400.0","910.66K","-0.79%"
"May 28, 2019","88,200.0","87,500.0","88,400.0","87,500.0","511.87K","0.57%"
"May 27, 2019","87,700.0","88,500.0","88,800.0","87,300.0","539.41K","-1.13%"
"May 24, 2019","88,700.0","87,200.0","89,300.0","86,900.0","1.17M","1.26%"
"May 23, 2019","87,600.0","88,000.0","88,000.0","87,000.0","575.79K","0.69%"
"May 22, 2019","87,000.0","87,000.0","87,983.0","86,705.0","673.14K","0.34%"
"May 21, 2019","86,705.0","86,902.0","87,590.0","86,410.0","943.50K","-0.11%"
"May 20, 2019","86,803.0","85,231.0","87,098.0","85,231.0","899.01K","2.08%"
"May 17, 2019","85,034.0","84,542.0","85,525.0","84,542.0","298.53K","0.58%"
"May 16, 2019","84,542.0","85,525.0","85,919.0","84,542.0","341.02K","-1.15%"
"May 15, 2019","85,525.0","84,444.0","85,820.0","84,346.0","772.07K","1.75%"
"May 14, 2019","84,051.0","83,559.0","84,247.0","83,166.0","511.32K","0.35%"
"May 13, 2019","83,756.0","83,461.0","83,953.0","82,576.0","266.14K","-1.46%"
