"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 20, 2020","236,000.0","233,000.0","236,000.0","233,000.0","17.17K","0.64%"
"Jan 17, 2020","234,500.0","233,300.0","234,500.0","233,000.0","12.58K","0.51%"
"Jan 16, 2020","233,300.0","233,000.0","234,900.0","233,000.0","9.27K","-0.30%"
"Jan 15, 2020","234,000.0","233,000.0","234,500.0","233,000.0","22.54K","0.43%"
"Jan 14, 2020","233,000.0","232,000.0","233,900.0","232,000.0","9.34K","-0.38%"
"Jan 13, 2020","233,900.0","233,500.0","235,300.0","233,500.0","22.59K","0.17%"
"Jan 10, 2020","233,500.0","227,000.0","234,500.0","227,000.0","55.77K","2.86%"
"Jan 09, 2020","227,000.0","222,000.0","227,900.0","221,000.0","54.03K","1.70%"
"Jan 08, 2020","223,200.0","224,500.0","224,500.0","222,600.0","30.61K","-0.36%"
"Jan 07, 2020","224,000.0","222,600.0","224,900.0","222,600.0","15.58K","0.09%"
"Jan 06, 2020","223,800.0","223,000.0","224,500.0","222,500.0","35.85K","-0.36%"
"Jan 03, 2020","224,600.0","224,000.0","227,000.0","224,000.0","17.59K","0.27%"
"Jan 02, 2020","224,000.0","228,000.0","228,000.0","224,000.0","28.60K","-1.75%"
"Dec 31, 2019","228,000.0","230,000.0","230,000.0","224,000.0","42.90K","-0.87%"
"Dec 30, 2019","230,000.0","232,500.0","232,500.0","225,500.0","40.76K","-0.22%"
"Dec 27, 2019","230,500.0","233,400.0","233,400.0","230,500.0","36.34K","-1.24%"
"Dec 26, 2019","233,400.0","232,000.0","233,500.0","231,000.0","24.61K","0.39%"
"Dec 25, 2019","232,500.0","233,000.0","234,700.0","232,500.0","54.26K","-0.21%"
"Dec 24, 2019","233,000.0","234,700.0","235,100.0","233,000.0","25.40K","-0.68%"
"Dec 23, 2019","234,600.0","235,000.0","235,600.0","234,400.0","21.23K","0.21%"
"Dec 20, 2019","234,100.0","233,900.0","234,700.0","233,100.0","51.83K","0.47%"
