"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 24, 2020","24,000.0","24,400.0","24,400.0","23,500.0","1.64M","-0.41%"
"Apr 23, 2020","24,100.0","24,400.0","24,650.0","23,600.0","3.10M","2.34%"
"Apr 22, 2020","23,550.0","22,800.0","25,000.0","22,800.0","5.28M","-3.48%"
"Apr 21, 2020","24,400.0","25,800.0","25,900.0","24,400.0","2.80M","-6.87%"
"Apr 20, 2020","26,200.0","26,500.0","26,500.0","25,800.0","2.33M","-1.13%"
"Apr 17, 2020","26,500.0","26,500.0","27,200.0","26,200.0","4.35M","0.00%"
"Apr 16, 2020","26,500.0","25,650.0","26,500.0","25,350.0","2.92M","1.53%"
"Apr 15, 2020","26,100.0","26,300.0","26,700.0","25,650.0","2.69M","-0.38%"
"Apr 14, 2020","26,200.0","25,450.0","27,200.0","24,800.0","3.05M","2.95%"
"Apr 13, 2020","25,450.0","23,700.0","25,450.0","23,700.0","2.38M","6.93%"
"Apr 10, 2020","23,800.0","23,700.0","24,000.0","23,000.0","2.03M","0.42%"
"Apr 09, 2020","23,700.0","22,300.0","24,050.0","22,300.0","4.76M","5.33%"
"Apr 08, 2020","22,500.0","21,900.0","22,500.0","21,300.0","3.36M","0.90%"
"Apr 07, 2020","22,300.0","21,500.0","22,300.0","21,100.0","3.72M","6.95%"
"Apr 06, 2020","20,850.0","19,950.0","20,850.0","19,850.0","4.52M","6.92%"
"Apr 03, 2020","19,500.0","19,400.0","19,700.0","18,900.0","2.52M","1.30%"
"Apr 01, 2020","19,250.0","19,000.0","19,700.0","18,100.0","930.87K","0.52%"
"Mar 31, 2020","19,150.0","18,700.0","20,300.0","18,550.0","3.57M","0.79%"
"Mar 30, 2020","19,000.0","19,000.0","19,250.0","19,000.0","2.28M","-6.86%"
"Mar 27, 2020","20,400.0","19,400.0","20,400.0","18,600.0","5.48M","2.00%"
"Mar 26, 2020","20,000.0","18,500.0","20,200.0","18,000.0","4.55M","5.82%"
"Mar 25, 2020","18,900.0","18,300.0","18,900.0","16,900.0","4.75M","6.78%"
"Mar 24, 2020","17,700.0","17,700.0","18,000.0","17,700.0","6.89M","-6.84%"
"Mar 23, 2020","19,000.0","19,200.0","19,450.0","19,000.0","401.88K","-6.86%"
"Mar 20, 2020","20,400.0","21,900.0","21,900.0","20,400.0","2.76M","-6.85%"
"Mar 19, 2020","21,900.0","21,000.0","22,000.0","20,700.0","2.18M","-0.90%"
"Mar 18, 2020","22,100.0","22,000.0","22,300.0","21,250.0","1.94M","0.00%"
"Mar 17, 2020","22,100.0","22,500.0","22,700.0","22,050.0","2.07M","-6.75%"
"Mar 16, 2020","23,700.0","24,500.0","24,500.0","22,550.0","1.75M","-2.07%"
"Mar 13, 2020","24,200.0","22,550.0","24,300.0","22,550.0","4.74M","0.00%"
"Mar 12, 2020","24,200.0","24,200.0","24,950.0","24,200.0","2.98M","-6.92%"
"Mar 11, 2020","26,000.0","26,400.0","26,400.0","24,600.0","4.21M","-1.52%"
"Mar 10, 2020","26,400.0","25,300.0","26,950.0","25,150.0","3.03M","-0.56%"
"Mar 09, 2020","26,550.0","26,750.0","27,500.0","26,550.0","2.16M","-6.84%"
"Mar 06, 2020","28,500.0","28,700.0","28,700.0","28,200.0","805.50K","-0.35%"
"Mar 05, 2020","28,600.0","28,650.0","29,000.0","28,600.0","859.92K","0.53%"
"Mar 04, 2020","28,450.0","28,300.0","28,500.0","28,100.0","966.12K","0.00%"
"Mar 03, 2020","28,450.0","29,050.0","29,050.0","28,450.0","1.77M","-0.35%"
"Mar 02, 2020","28,550.0","28,500.0","28,950.0","28,200.0","929.15K","0.18%"
"Feb 28, 2020","28,500.0","28,500.0","28,800.0","28,050.0","1.82M","-1.72%"
"Feb 27, 2020","29,000.0","28,850.0","29,100.0","28,750.0","1.25M","0.00%"
"Feb 26, 2020","29,000.0","29,000.0","29,500.0","28,750.0","1.03M","-0.68%"
"Feb 25, 2020","29,200.0","29,000.0","29,450.0","28,800.0","1.01M","-0.51%"
"Feb 24, 2020","29,350.0","29,100.0","30,400.0","29,100.0","1.39M","-4.40%"
"Feb 21, 2020","30,700.0","30,700.0","30,900.0","30,700.0","697.44K","-0.65%"
"Feb 20, 2020","30,900.0","30,550.0","30,900.0","30,300.0","1.63M","2.49%"
"Feb 19, 2020","30,150.0","30,500.0","30,550.0","29,800.0","1.56M","-1.31%"
"Feb 18, 2020","30,550.0","31,300.0","31,500.0","30,500.0","1.02M","-2.71%"
"Feb 17, 2020","31,400.0","31,800.0","31,800.0","31,200.0","562.43K","-1.10%"
"Feb 14, 2020","31,750.0","31,450.0","32,200.0","31,300.0","1.39M","0.95%"
"Feb 13, 2020","31,450.0","31,000.0","31,450.0","31,000.0","862.41K","0.64%"
"Feb 12, 2020","31,250.0","31,850.0","31,850.0","31,250.0","982.95K","-0.48%"
"Feb 11, 2020","31,400.0","31,000.0","31,650.0","30,500.0","2.57M","0.96%"
"Feb 10, 2020","31,100.0","31,500.0","31,500.0","31,000.0","611.64K","-2.81%"
"Feb 07, 2020","32,000.0","31,050.0","32,250.0","30,800.0","2.42M","3.39%"
"Feb 06, 2020","30,950.0","28,800.0","30,950.0","28,800.0","3.66M","6.91%"
"Feb 05, 2020","28,950.0","30,200.0","30,200.0","28,800.0","2.04M","-1.03%"
"Feb 04, 2020","29,250.0","29,700.0","30,150.0","28,700.0","2.24M","-3.15%"
"Feb 03, 2020","30,200.0","28,000.0","30,300.0","27,950.0","1.98M","0.50%"
"Jan 31, 2020","30,050.0","30,950.0","31,300.0","30,050.0","2.32M","-2.91%"
"Jan 30, 2020","30,950.0","32,000.0","32,100.0","30,700.0","2.00M","-5.06%"
"Jan 22, 2020","32,600.0","32,500.0","32,800.0","32,300.0","932.50K","0.00%"
"Jan 21, 2020","32,600.0","32,000.0","32,700.0","32,000.0","908.08K","1.88%"
"Jan 20, 2020","32,000.0","32,400.0","32,450.0","31,850.0","1.07M","-1.84%"
"Jan 17, 2020","32,600.0","33,150.0","33,150.0","32,500.0","872.56K","-0.61%"
"Jan 16, 2020","32,800.0","33,700.0","33,700.0","32,750.0","979.63K","-1.20%"
"Jan 15, 2020","33,200.0","33,800.0","33,800.0","33,200.0","549.70K","-1.63%"
"Jan 14, 2020","33,750.0","33,850.0","34,000.0","33,750.0","562.73K","0.00%"
"Jan 13, 2020","33,750.0","34,000.0","34,000.0","33,600.0","417.28K","-0.59%"
"Jan 10, 2020","33,950.0","34,000.0","34,100.0","33,550.0","543.04K","-0.15%"
"Jan 09, 2020","34,000.0","33,350.0","34,000.0","33,300.0","1.05M","3.98%"
"Jan 08, 2020","32,700.0","33,400.0","33,500.0","32,600.0","919.21K","-3.68%"
"Jan 07, 2020","33,950.0","33,650.0","33,950.0","33,600.0","356.78K","0.89%"
"Jan 06, 2020","33,650.0","34,500.0","34,500.0","33,500.0","682.79K","-2.75%"
"Jan 03, 2020","34,600.0","34,300.0","34,650.0","34,100.0","1.27M","0.73%"
"Jan 02, 2020","34,350.0","33,800.0","34,450.0","33,800.0","581.19K","1.03%"
"Dec 31, 2019","34,000.0","34,000.0","34,400.0","33,950.0","413.34K","-1.45%"
"Dec 30, 2019","34,500.0","33,600.0","34,500.0","33,100.0","1.12M","3.29%"
"Dec 27, 2019","33,400.0","33,000.0","33,550.0","32,900.0","957.14K","0.30%"
"Dec 26, 2019","33,300.0","32,750.0","33,400.0","32,750.0","872.12K","1.52%"
"Dec 25, 2019","32,800.0","32,700.0","32,900.0","32,700.0","428.03K","-0.30%"
"Dec 24, 2019","32,900.0","32,800.0","33,000.0","32,500.0","1.44M","0.00%"
"Dec 23, 2019","32,900.0","33,000.0","33,000.0","32,600.0","1.52M","-0.15%"
"Dec 20, 2019","32,950.0","32,700.0","33,200.0","32,400.0","1.32M","1.70%"
"Dec 19, 2019","32,400.0","31,950.0","32,600.0","31,850.0","1.77M","1.41%"
"Dec 18, 2019","31,950.0","32,900.0","33,050.0","31,800.0","3.83M","-2.89%"
"Dec 17, 2019","32,900.0","33,900.0","34,000.0","32,900.0","1.27M","-2.95%"
"Dec 16, 2019","33,900.0","33,550.0","34,400.0","33,400.0","1.61M","1.04%"
"Dec 13, 2019","33,550.0","35,000.0","35,000.0","33,550.0","2.17M","-3.45%"
"Dec 12, 2019","34,750.0","35,000.0","35,150.0","34,750.0","2.64M","-0.71%"
"Dec 11, 2019","35,000.0","34,900.0","35,100.0","34,650.0","5.03M","0.29%"
"Dec 10, 2019","34,900.0","35,100.0","35,350.0","34,800.0","4.70M","-0.85%"
"Dec 09, 2019","35,200.0","34,700.0","35,200.0","34,600.0","7.70M","1.73%"
"Dec 06, 2019","34,600.0","34,500.0","34,650.0","34,200.0","4.74M","0.29%"
"Dec 05, 2019","34,500.0","34,350.0","34,750.0","34,150.0","6.09M","1.17%"
"Dec 04, 2019","34,100.0","33,750.0","34,200.0","33,750.0","5.91M","0.29%"
"Dec 03, 2019","34,000.0","33,650.0","34,200.0","33,500.0","4.60M","0.00%"
"Dec 02, 2019","34,000.0","34,300.0","34,450.0","34,000.0","3.36M","-1.31%"
"Nov 29, 2019","34,450.0","33,600.0","34,450.0","33,400.0","5.48M","2.84%"
"Nov 28, 2019","33,500.0","33,950.0","34,000.0","33,400.0","3.99M","-1.33%"
"Nov 27, 2019","33,950.0","34,000.0","34,200.0","33,900.0","3.65M","-0.44%"
"Nov 26, 2019","34,100.0","33,800.0","34,450.0","33,800.0","5.00M","0.89%"
"Nov 25, 2019","33,800.0","34,500.0","34,700.0","33,500.0","3.42M","-2.87%"
"Nov 22, 2019","34,800.0","35,150.0","35,150.0","33,400.0","7.31M","-0.57%"
"Nov 21, 2019","35,000.0","35,100.0","35,150.0","34,800.0","4.13M","-0.43%"
"Nov 20, 2019","35,150.0","35,300.0","35,350.0","34,700.0","6.27M","-0.42%"
"Nov 19, 2019","35,300.0","35,200.0","35,550.0","35,150.0","6.52M","0.28%"
"Nov 18, 2019","35,200.0","35,300.0","35,300.0","34,900.0","5.99M","0.00%"
"Nov 15, 2019","35,200.0","35,200.0","35,450.0","34,950.0","6.26M","0.57%"
"Nov 14, 2019","35,000.0","34,900.0","35,150.0","34,750.0","6.50M","0.86%"
"Nov 13, 2019","34,700.0","34,700.0","34,950.0","34,450.0","5.59M","0.00%"
"Nov 12, 2019","34,700.0","34,900.0","35,000.0","34,650.0","3.15M","0.00%"
"Nov 11, 2019","34,700.0","34,800.0","35,200.0","34,600.0","2.28M","0.14%"
"Nov 08, 2019","34,650.0","35,500.0","35,500.0","34,650.0","4.07M","-1.56%"
"Nov 07, 2019","35,200.0","35,250.0","35,750.0","35,000.0","3.74M","0.14%"
"Nov 06, 2019","35,150.0","35,300.0","35,850.0","35,150.0","3.88M","-1.26%"
"Nov 05, 2019","35,600.0","35,000.0","35,800.0","34,950.0","4.24M","2.01%"
"Nov 04, 2019","34,900.0","35,000.0","35,400.0","34,600.0","3.54M","-0.43%"
"Nov 01, 2019","35,050.0","33,200.0","35,300.0","33,200.0","9.67M","5.57%"
"Oct 31, 2019","33,200.0","33,300.0","33,450.0","33,000.0","3.55M","-0.15%"
"Oct 30, 2019","33,250.0","32,700.0","33,350.0","32,650.0","3.54M","1.99%"
"Oct 29, 2019","32,600.0","32,450.0","32,800.0","32,450.0","2.28M","0.46%"
"Oct 28, 2019","32,450.0","32,600.0","32,650.0","32,200.0","1.60M","-0.31%"
"Oct 25, 2019","32,550.0","32,800.0","32,800.0","32,400.0","1.70M","-0.46%"
"Oct 24, 2019","32,700.0","32,400.0","32,700.0","32,300.0","2.45M","1.40%"
"Oct 23, 2019","32,250.0","31,900.0","32,300.0","31,900.0","1.90M","1.10%"
"Oct 22, 2019","31,900.0","32,000.0","32,150.0","31,900.0","1.50M","0.00%"
"Oct 21, 2019","31,900.0","31,900.0","32,400.0","31,900.0","2.85M","0.00%"
"Oct 18, 2019","31,900.0","31,850.0","32,050.0","31,850.0","2.10M","0.16%"
