"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 12, 2019","102.82","102.79","103.20","102.46","21.55K","0.03%"
"Aug 09, 2019","102.79","102.90","103.76","101.89","23.13K","-0.11%"
"Aug 08, 2019","102.90","101.91","103.00","99.21","21.21K","0.99%"
"Aug 07, 2019","101.89","101.89","102.77","101.39","23.16K","0.00%"
"Aug 06, 2019","101.89","100.38","102.74","100.37","34.01K","-0.99%"
"Aug 05, 2019","102.91","103.70","103.73","102.30","26.05K","-0.76%"
"Aug 02, 2019","103.70","103.89","103.99","102.72","23.59K","-0.17%"
"Aug 01, 2019","103.88","104.43","104.83","103.64","19.41K","-0.53%"
"Jul 31, 2019","104.43","104.44","104.91","103.67","29.63K","0.00%"
"Jul 30, 2019","104.43","105.29","105.86","104.35","23.70K","-0.82%"
"Jul 29, 2019","105.29","106.40","106.42","104.96","22.66K","-1.04%"
"Jul 26, 2019","106.40","106.76","107.06","105.94","25.95K","-0.34%"
"Jul 25, 2019","106.76","106.44","107.39","106.39","22.74K","0.30%"
"Jul 24, 2019","106.44","106.71","107.50","105.92","29.37K","-0.25%"
"Jul 23, 2019","106.71","106.76","106.98","106.44","24.71K","-0.05%"
"Jul 22, 2019","106.76","111.10","111.10","106.12","23.24K","-0.29%"
"Jul 19, 2019","107.07","106.74","108.30","106.59","27.45K","0.31%"
"Jul 18, 2019","106.74","106.58","106.74","105.88","24.94K","0.15%"
"Jul 17, 2019","106.58","105.81","106.94","105.76","28.83K","0.69%"
"Jul 16, 2019","105.85","105.72","106.25","105.50","22.52K","0.23%"
"Jul 15, 2019","105.61","105.88","106.23","105.33","18.94K","-0.24%"
"Jul 12, 2019","105.86","106.01","106.62","105.78","25.94K","-0.14%"
"Jul 11, 2019","106.01","105.14","106.22","105.14","23.82K","0.83%"
"Jul 10, 2019","105.14","105.10","105.60","105.05","22.29K","0.04%"
"Jul 09, 2019","105.10","103.83","105.10","103.55","19.22K","1.24%"
"Jul 08, 2019","103.81","104.38","104.70","103.50","14.77K","-0.55%"
"Jul 05, 2019","104.38","104.34","104.87","104.21","16.27K","0.04%"
"Jul 04, 2019","104.34","103.67","104.54","103.67","20.36K","0.65%"
"Jul 03, 2019","103.67","103.46","103.98","103.44","16.49K","0.20%"
"Jul 02, 2019","103.46","104.20","104.20","103.35","22.73K","-0.61%"
"Jul 01, 2019","104.09","104.15","104.39","103.67","21.83K","0.56%"
"Jun 28, 2019","103.51","102.96","103.52","102.35","20.69K","0.53%"
"Jun 27, 2019","102.96","103.95","104.07","102.72","27.32K","-0.95%"
"Jun 26, 2019","103.95","104.15","104.32","103.74","23.79K","-0.19%"
"Jun 25, 2019","104.15","104.78","104.88","103.65","20.77K","-0.60%"
"Jun 24, 2019","104.78","104.85","105.11","104.56","21.33K","-0.07%"
"Jun 21, 2019","104.85","105.05","105.83","104.53","21.67K","-0.20%"
"Jun 20, 2019","105.06","103.77","105.07","103.49","22.96K","1.24%"
"Jun 19, 2019","103.77","103.76","104.17","103.38","16.86K","0.02%"
"Jun 18, 2019","103.75","103.50","103.77","103.24","17.41K","0.24%"
"Jun 17, 2019","103.50","103.46","104.01","103.21","17.27K","0.04%"
"Jun 14, 2019","103.46","103.50","104.21","103.39","16.04K","-0.04%"
"Jun 13, 2019","103.50","103.56","103.65","103.28","18.81K","-0.06%"
"Jun 12, 2019","103.56","103.95","104.08","103.46","16.56K","-0.38%"
"Jun 11, 2019","103.95","103.93","104.16","103.63","21.17K","-0.04%"
"Jun 10, 2019","103.99","104.21","104.73","103.90","16.29K","-0.21%"
"Jun 07, 2019","104.21","103.05","104.22","103.05","22.74K","1.15%"
"Jun 06, 2019","103.03","103.56","103.56","102.61","18.23K","-0.49%"
"Jun 05, 2019","103.54","103.06","103.79","102.97","17.76K","0.47%"
"Jun 04, 2019","103.06","103.27","103.87","103.01","16.57K","-0.21%"
"Jun 03, 2019","103.28","104.34","104.44","103.13","31.28K","-1.03%"
"May 31, 2019","104.35","105.32","105.33","103.95","26.80K","-0.92%"
"May 30, 2019","105.32","105.32","105.60","104.88","20.79K","0.00%"
"May 29, 2019","105.32","105.03","105.34","104.40","23.08K","0.28%"
"May 28, 2019","105.03","105.04","105.32","104.75","22.62K","-0.01%"
"May 27, 2019","105.04","105.26","105.62","104.97","20.05K","-0.33%"
"May 24, 2019","105.39","106.30","106.40","103.28","32.28K","-0.86%"
"May 23, 2019","106.30","106.13","106.55","105.52","29.54K","0.16%"
"May 22, 2019","106.13","106.29","107.06","105.98","39.10K","-0.14%"
"May 21, 2019","106.28","106.31","106.83","106.14","27.25K","-0.03%"
"May 20, 2019","106.31","105.79","106.81","105.68","28.86K","0.49%"
"May 17, 2019","105.79","106.09","106.44","105.72","32.98K","-0.28%"
"May 16, 2019","106.09","106.44","106.83","105.95","27.15K","-0.32%"
"May 15, 2019","106.43","105.70","106.73","105.61","30.84K","0.69%"
"May 14, 2019","105.70","105.61","105.72","105.03","33.90K","0.09%"
"May 13, 2019","105.61","105.85","106.11","105.52","26.35K","-0.24%"
"May 10, 2019","105.86","105.26","105.96","105.14","23.56K","0.57%"
"May 09, 2019","105.26","105.91","105.99","105.00","23.16K","-0.61%"
"May 08, 2019","105.91","105.83","105.99","105.06","25.78K","0.08%"
"May 07, 2019","105.83","105.42","106.34","105.22","28.03K","0.39%"
"May 06, 2019","105.42","106.88","106.88","105.02","40.55K","-1.36%"
"May 03, 2019","106.87","106.99","107.39","106.60","26.02K","-0.12%"
"May 02, 2019","107.00","107.46","108.03","106.72","29.99K","-0.43%"
"Apr 26, 2019","107.46","106.93","107.56","106.21","28.03K","0.50%"
"Apr 25, 2019","106.93","107.15","107.68","106.79","34.04K","-0.20%"
"Apr 24, 2019","107.14","106.29","107.27","106.29","30.34K","0.80%"
"Apr 23, 2019","106.29","105.64","106.60","105.33","28.03K","0.62%"
"Apr 22, 2019","105.63","105.88","106.17","105.04","31.21K","-0.24%"
"Apr 19, 2019","105.88","105.76","106.44","105.69","23.67K","0.12%"
"Apr 18, 2019","105.75","106.43","106.80","105.35","31.33K","-0.64%"
"Apr 17, 2019","106.43","107.11","107.64","106.38","30.18K","-0.63%"
"Apr 16, 2019","107.11","107.70","107.70","106.50","27.58K","-0.55%"
"Apr 12, 2019","107.70","107.57","107.71","107.11","29.67K","0.12%"
"Apr 11, 2019","107.57","107.44","107.94","107.23","21.18K","0.13%"
"Apr 10, 2019","107.43","107.71","107.98","106.99","30.70K","-0.26%"
"Apr 09, 2019","107.71","108.93","109.24","107.66","42.39K","-1.12%"
"Apr 08, 2019","108.93","107.87","108.93","107.79","35.42K","0.98%"
"Apr 05, 2019","107.87","107.42","107.93","107.29","27.59K","0.42%"
"Apr 04, 2019","107.42","107.32","107.74","106.97","29.17K","0.11%"
"Apr 03, 2019","107.30","107.48","107.77","106.87","29.77K","-0.17%"
"Apr 02, 2019","107.48","107.72","108.57","107.18","28.48K","-0.22%"
"Apr 01, 2019","107.72","107.44","108.03","107.35","26.88K","0.26%"
"Mar 29, 2019","107.44","107.34","107.94","107.27","31.03K","0.09%"
"Mar 28, 2019","107.34","107.66","107.66","106.98","24.50K","-0.20%"
"Mar 27, 2019","107.56","107.23","107.82","106.86","25.37K","0.66%"
"Mar 26, 2019","106.85","106.41","107.31","106.29","24.10K","0.41%"
"Mar 25, 2019","106.41","108.09","108.09","105.89","42.11K","-1.55%"
"Mar 22, 2019","108.09","107.81","108.36","107.47","30.40K","0.26%"
"Mar 21, 2019","107.81","109.62","110.33","107.81","38.57K","-1.65%"
"Mar 20, 2019","109.62","109.96","110.08","108.52","37.99K","-0.40%"
"Mar 19, 2019","110.06","110.90","111.35","109.74","53.95K","-0.74%"
"Mar 18, 2019","110.88","110.44","111.61","110.44","44.38K","0.40%"
"Mar 15, 2019","110.44","110.04","110.55","109.70","46.10K","0.38%"
"Mar 14, 2019","110.02","109.85","110.71","109.58","39.61K","0.18%"
"Mar 13, 2019","109.82","109.55","110.61","109.55","51.81K","0.25%"
"Mar 12, 2019","109.55","108.32","109.55","108.22","50.57K","1.14%"
"Mar 11, 2019","108.32","108.20","108.75","107.60","37.41K","0.09%"
"Mar 08, 2019","108.22","108.88","108.92","107.87","43.58K","-0.61%"
"Mar 07, 2019","108.88","108.49","109.62","108.48","69.65K","0.37%"
"Mar 06, 2019","108.48","108.31","108.65","107.68","48.56K","0.22%"
"Mar 05, 2019","108.24","108.55","109.16","108.04","49.90K","-0.27%"
"Mar 04, 2019","108.53","108.49","108.70","107.15","45.21K","1.18%"
"Mar 01, 2019","107.26","105.86","107.27","105.69","30.68K","1.32%"
"Feb 28, 2019","105.86","107.63","107.92","105.80","57.61K","-1.64%"
"Feb 27, 2019","107.63","107.62","108.17","107.27","36.36K","-0.03%"
"Feb 26, 2019","107.66","107.61","108.11","106.89","36.91K","0.05%"
"Feb 25, 2019","107.61","106.82","108.44","106.72","33.52K","0.74%"
"Feb 22, 2019","106.82","106.22","107.09","105.91","33.37K","0.67%"
"Feb 21, 2019","106.11","106.30","106.95","106.01","30.38K","-0.18%"
"Feb 20, 2019","106.30","106.21","106.62","105.76","29.08K","0.08%"
"Feb 19, 2019","106.21","106.87","107.13","106.09","38.27K","-0.59%"
"Feb 18, 2019","106.84","106.11","107.09","106.08","37.54K","0.69%"
"Feb 15, 2019","106.11","106.12","106.67","105.90","32.30K","-0.01%"
"Feb 14, 2019","106.12","106.49","106.54","106.00","36.34K","-0.35%"
"Feb 13, 2019","106.49","106.04","106.62","105.64","30.86K","0.42%"
"Feb 12, 2019","106.04","105.05","106.08","104.97","33.78K","0.75%"
"Feb 11, 2019","105.25","103.23","105.25","103.23","31.74K","1.85%"
"Feb 01, 2019","103.34","102.88","103.34","102.58","15.26K","0.45%"
"Jan 31, 2019","102.88","102.81","103.63","102.70","19.91K","0.07%"
"Jan 30, 2019","102.81","102.37","104.86","102.27","20.57K","0.43%"
"Jan 29, 2019","102.37","102.31","102.38","101.50","20.25K","0.06%"
"Jan 28, 2019","102.31","102.74","103.14","101.20","26.22K","-0.42%"
"Jan 25, 2019","102.74","102.79","103.65","102.47","18.76K","-0.04%"
"Jan 24, 2019","102.78","102.67","103.39","102.38","25.47K","0.11%"
"Jan 23, 2019","102.67","102.55","102.87","102.08","19.07K","0.13%"
"Jan 22, 2019","102.54","103.40","103.72","102.52","25.38K","-0.80%"
"Jan 21, 2019","103.37","101.56","103.78","101.47","34.68K","1.78%"
"Jan 18, 2019","101.56","101.92","102.23","101.26","26.01K","-0.35%"
"Jan 17, 2019","101.92","101.98","102.58","101.83","16.65K","-0.07%"
"Jan 16, 2019","101.99","102.58","103.11","101.97","18.88K","-0.58%"
"Jan 15, 2019","102.58","101.58","102.74","98.71","23.00K","0.98%"
"Jan 14, 2019","101.58","101.87","102.34","101.45","27.65K","-0.28%"
"Jan 11, 2019","101.87","101.78","102.32","101.54","22.98K","0.09%"
"Jan 10, 2019","101.78","102.14","102.36","101.57","21.33K","-0.34%"
"Jan 09, 2019","102.13","101.25","102.29","101.25","27.03K","0.85%"
"Jan 08, 2019","101.27","101.93","105.31","101.20","23.06K","-0.65%"
"Jan 07, 2019","101.93","100.86","102.38","100.83","22.44K","1.07%"
"Jan 04, 2019","100.85","100.57","101.23","99.17","29.28K","0.33%"
"Jan 03, 2019","100.52","99.05","102.68","98.85","29.54K","-2.09%"
"Jan 02, 2019","102.67","104.23","104.49","102.38","19.00K","-1.50%"
"Dec 28, 2018","104.23","103.99","104.36","102.94","23.58K","0.23%"
"Dec 27, 2018","103.99","102.28","104.44","102.27","32.48K","1.67%"
"Dec 26, 2018","102.28","98.94","103.09","98.92","25.53K","-0.16%"
"Dec 25, 2018","102.44","103.34","103.35","100.64","42.04K","-0.87%"
"Dec 24, 2018","103.34","104.45","105.02","102.56","34.04K","-1.06%"
"Dec 21, 2018","104.45","104.53","104.67","103.41","29.18K","-0.08%"
"Dec 20, 2018","104.53","104.27","104.76","103.65","25.39K","0.36%"
"Dec 19, 2018","104.16","104.53","108.22","103.50","31.43K","-0.25%"
"Dec 18, 2018","104.42","105.01","105.01","103.19","37.76K","-0.56%"
"Dec 17, 2018","105.01","106.66","106.79","105.00","33.18K","-1.54%"
"Dec 14, 2018","106.65","107.30","107.36","106.46","29.16K","-0.61%"
"Dec 13, 2018","107.30","107.77","108.02","107.15","30.70K","-0.35%"
"Dec 12, 2018","107.68","106.64","107.68","105.48","29.76K","1.02%"
"Dec 11, 2018","106.59","103.06","107.59","102.46","31.40K","-0.22%"
"Dec 10, 2018","106.82","107.14","107.65","106.20","29.05K","-0.30%"
"Dec 07, 2018","107.14","107.10","108.01","106.89","36.38K","0.04%"
"Dec 06, 2018","107.10","107.88","107.97","106.75","35.02K","-0.59%"
"Dec 05, 2018","107.74","107.39","107.97","106.32","41.88K","0.33%"
"Dec 04, 2018","107.39","107.64","108.18","106.90","34.39K","-0.23%"
"Dec 03, 2018","107.64","104.82","107.84","104.82","42.95K","2.69%"
"Nov 30, 2018","104.82","101.67","105.12","101.67","29.20K","0.62%"
"Nov 29, 2018","104.17","104.22","105.22","104.07","26.93K","0.07%"
"Nov 28, 2018","104.10","103.19","104.11","100.58","26.67K","0.88%"
"Nov 27, 2018","103.19","103.98","104.68","102.88","29.14K","-0.76%"
"Nov 26, 2018","103.98","103.64","104.31","103.53","29.88K","-0.28%"
"Nov 23, 2018","104.27","104.56","104.93","103.88","36.46K","-0.27%"
"Nov 22, 2018","104.55","105.15","105.54","104.20","34.62K","0.63%"
"Nov 21, 2018","103.90","103.91","103.95","102.68","30.06K","-0.01%"
"Nov 20, 2018","103.91","103.95","103.95","103.06","30.13K","-0.04%"
"Nov 19, 2018","103.95","102.70","104.04","102.63","27.40K","0.91%"
